section,rank,relation,cheb_distance,tile_id,t0,t1,x0,x1,y0,y1,z0,z1,n,rho_peak_err,rho_peak_ref,rho_tile_ratio,rho_abs_sum,file
local_ring,242,RING2,2,896,0,9,62,93,186,217,108,117,51894,0.00047558479375806387,0.029145550453880092,0.016317578029985368,0.016420001321344243,N301_v1_sigma4_R3/tiles/tile000896_t0-9_x62-93_y186-217_z108-117.score.json
local_ring,243,RING2,2,4636,9,18,93,124,186,217,108,117,64164,0.0004819991583010011,0.03000856503503044,0.016062052875182146,0.004138428776335542,N301_v1_sigma4_R3/tiles/tile004636_t9-18_x93-124_y186-217_z108-117.score.json
local_ring,244,RING2,2,8036,18,27,93,124,186,217,108,117,64946,0.0004819925134715401,0.030008745096112933,0.016061735068487525,0.004545195767079978,N301_v1_sigma4_R3/tiles/tile008036_t18-27_x93-124_y186-217_z108-117.score.json
local_ring,245,RING2,2,1236,0,9,93,124,186,217,108,117,42385,0.0004807748767209248,0.029997609005339036,0.016027106581573067,0.002546907827150048,N301_v1_sigma4_R3/tiles/tile001236_t0-9_x93-124_y186-217_z108-117.score.json
local_ring,246,RING2,2,795,0,9,62,93,93,124,117,126,51003,0.00033977197781387067,0.021281177918625292,0.015965844518244555,0.008151717311771013,N301_v1_sigma4_R3/tiles/tile000795_t0-9_x62-93_y93-124_z117-126.score.json
local_ring,247,RING2,2,4195,9,18,62,93,93,124,117,126,76799,0.00033987169860790964,0.021298906413548337,0.015957237052871203,0.012593019799456066,N301_v1_sigma4_R3/tiles/tile004195_t9-18_x62-93_y93-124_z117-126.score.json
local_ring,248,RING2,2,7595,18,27,62,93,93,124,117,126,77114,0.0003397622789895645,0.021298702012381956,0.01595225280827181,0.013003972399650236,N301_v1_sigma4_R3/tiles/tile007595_t18-27_x62-93_y93-124_z117-126.score.json
local_ring,249,RING2,2,794,0,9,62,93,93,124,108,117,51888,0.00034413199673320044,0.02459983966470843,0.013989196735574711,0.012151401469029842,N301_v1_sigma4_R3/tiles/tile000794_t0-9_x62-93_y93-124_z108-117.score.json
local_ring,250,RING2,2,7594,18,27,62,93,93,124,108,117,77841,0.0003441298069316451,0.024611967370420353,0.0139822144955886,0.018719632109585903,N301_v1_sigma4_R3/tiles/tile007594_t18-27_x62-93_y93-124_z108-117.score.json
local_ring,251,RING2,2,4194,9,18,62,93,93,124,108,117,77841,0.0003436403409084361,0.024612384448842832,0.013962090573658036,0.018471790461692953,N301_v1_sigma4_R3/tiles/tile004194_t9-18_x62-93_y93-124_z108-117.score.json
local_ring,252,RING2,2,6952,18,27,0,31,124,155,144,153,15318,3.166119931149148e-09,2.4214847475531427e-07,0.013075118207324836,2.4439866410649655e-08,N301_v1_sigma4_R3/tiles/tile006952_t18-27_x0-31_y124-155_z144-153.score.json
local_ring,253,RING2,2,3552,9,18,0,31,124,155,144,153,17089,4.5560522829877235e-09,3.567754815976059e-07,0.012770082357078364,3.675981787567732e-08,N301_v1_sigma4_R3/tiles/tile003552_t9-18_x0-31_y124-155_z144-153.score.json
local_ring,254,RING2,2,152,0,9,0,31,124,155,144,153,12273,5.752655572350156e-09,4.618107543801486e-07,0.01245673799881833,3.41217715770221e-08,N301_v1_sigma4_R3/tiles/tile000152_t0-9_x0-31_y124-155_z144-153.score.json
local_ring,255,RING2,2,8037,18,27,93,124,186,217,117,126,51735,0.0002738509618214202,0.02276963527150487,0.012027024524373117,0.0012029647280948853,N301_v1_sigma4_R3/tiles/tile008037_t18-27_x93-124_y186-217_z117-126.score.json
local_ring,256,RING2,2,6986,18,27,0,31,155,186,144,153,12198,2.5216803582905145e-09,2.421484747553956e-07,0.010413777583516769,2.9275781078485123e-08,N301_v1_sigma4_R3/tiles/tile006986_t18-27_x0-31_y155-186_z144-153.score.json
local_ring,257,RING2,2,3586,9,18,0,31,155,186,144,153,13971,3.6148272502110286e-09,3.567754815976059e-07,0.010131938534632996,4.468097094444808e-08,N301_v1_sigma4_R3/tiles/tile003586_t9-18_x0-31_y155-186_z144-153.score.json
local_ring,258,RING2,2,186,0,9,0,31,155,186,144,153,10332,4.548067012506098e-09,4.618107543802609e-07,0.009848334992998368,4.181759024771637e-08,N301_v1_sigma4_R3/tiles/tile000186_t0-9_x0-31_y155-186_z144-153.score.json
local_ring,259,RING2,2,6951,18,27,0,31,124,155,135,144,13964,1.986594941867973e-09,2.4210697402964046e-07,0.008205442861901037,3.424122216239413e-08,N301_v1_sigma4_R3/tiles/tile006951_t18-27_x0-31_y124-155_z135-144.score.json
local_ring,260,RING2,2,3551,9,18,0,31,124,155,135,144,15769,2.8339439803387038e-09,3.5668629749831357e-07,0.007945200026508175,5.157874243014471e-08,N301_v1_sigma4_R3/tiles/tile003551_t9-18_x0-31_y124-155_z135-144.score.json
local_ring,261,RING2,2,151,0,9,0,31,124,155,135,144,11539,3.5492724927866774e-09,4.61688934255741e-07,0.007687584062434225,4.7922382829010826e-08,N301_v1_sigma4_R3/tiles/tile000151_t0-9_x0-31_y124-155_z135-144.score.json
local_ring,262,RING2,2,6985,18,27,0,31,155,186,135,144,10882,1.4654206533585149e-09,2.4210697402964046e-07,0.006052781664930923,3.1204038233039236e-08,N301_v1_sigma4_R3/tiles/tile006985_t18-27_x0-31_y155-186_z135-144.score.json
local_ring,263,RING2,2,3585,9,18,0,31,155,186,135,144,12691,2.0726798620660566e-09,3.5668629749831357e-07,0.005810932117670868,4.788182399231352e-08,N301_v1_sigma4_R3/tiles/tile003585_t9-18_x0-31_y155-186_z135-144.score.json
local_ring,264,RING2,2,185,0,9,0,31,155,186,135,144,9463,2.5746512942118248e-09,4.61688934255741e-07,0.005576593033060786,4.491429668107635e-08,N301_v1_sigma4_R3/tiles/tile000185_t0-9_x0-31_y155-186_z135-144.score.json
local_ring,265,RING2,2,184,0,9,0,31,155,186,126,135,7402,2.3762110500834885e-09,4.617005798993759e-07,0.005146649481361633,3.8309720293869796e-08,N301_v1_sigma4_R3/tiles/tile000184_t0-9_x0-31_y155-186_z126-135.score.json
local_ring,266,RING2,2,150,0,9,0,31,124,155,126,135,9489,2.3762110500834885e-09,4.618107543801486e-07,0.005145421641972988,5.090625854311873e-08,N301_v1_sigma4_R3/tiles/tile000150_t0-9_x0-31_y124-155_z126-135.score.json
local_ring,267,RING2,2,3584,9,18,0,31,155,186,126,135,9590,1.8206936702620134e-09,3.5668629749831585e-07,0.0051044676597665215,4.0244476826872755e-08,N301_v1_sigma4_R3/tiles/tile003584_t9-18_x0-31_y155-186_z126-135.score.json
local_ring,268,RING2,2,3550,9,18,0,31,124,155,126,135,12698,1.8206936702620134e-09,3.567754815976059e-07,0.005103191682649055,5.44227889499548e-08,N301_v1_sigma4_R3/tiles/tile003550_t9-18_x0-31_y124-155_z126-135.score.json
local_ring,269,RING2,2,6984,18,27,0,31,155,186,126,135,7821,1.223226985110021e-09,2.42106974029642e-07,0.005052423582644328,2.5567916831482836e-08,N301_v1_sigma4_R3/tiles/tile006984_t18-27_x0-31_y155-186_z126-135.score.json
local_ring,270,RING2,2,6950,18,27,0,31,124,155,126,135,10911,1.223226985110021e-09,2.4214847475531427e-07,0.005051557670747524,3.5678765614615576e-08,N301_v1_sigma4_R3/tiles/tile006950_t18-27_x0-31_y124-155_z126-135.score.json
local_ring,271,RING2,2,220,0,9,0,31,186,217,144,153,562,8.124021074778633e-10,1.6759946874136995e-07,0.004847283309301633,1.9751517519804307e-09,N301_v1_sigma4_R3/tiles/tile000220_t0-9_x0-31_y186-217_z144-153.score.json
local_ring,272,RING2,2,3620,9,18,0,31,186,217,144,153,527,6.25241394363156e-10,1.3049966102789417e-07,0.00479113424079708,1.5860425616749655e-09,N301_v1_sigma4_R3/tiles/tile003620_t9-18_x0-31_y186-217_z144-153.score.json
local_ring,273,RING2,2,7020,18,27,0,31,186,217,144,153,225,4.2188915084012663e-10,8.963620337702974e-08,0.00470668251159152,5.681560940855833e-10,N301_v1_sigma4_R3/tiles/tile007020_t18-27_x0-31_y186-217_z144-153.score.json
local_ring,274,RING2,2,219,0,9,0,31,186,217,135,144,373,6.733775711229892e-10,1.545867272942093e-07,0.004355985684601614,1.2388722336047192e-09,N301_v1_sigma4_R3/tiles/tile000219_t0-9_x0-31_y186-217_z135-144.score.json
local_ring,275,RING2,2,3619,9,18,0,31,186,217,135,144,302,5.181165865278475e-10,1.204206576541073e-07,0.004302555696183542,8.691950871085243e-10,N301_v1_sigma4_R3/tiles/tile003619_t9-18_x0-31_y186-217_z135-144.score.json
local_ring,276,RING2,2,7019,18,27,0,31,186,217,135,144,91,3.49472154632737e-10,8.276831208456271e-08,0.004222294086119436,2.1980244349078112e-10,N301_v1_sigma4_R3/tiles/tile007019_t18-27_x0-31_y186-217_z135-144.score.json
local_ring,277,RING2,2,148,0,9,0,31,124,155,108,117,1937,8.124021074778633e-10,2.0951995590680455e-07,0.003877445009769015,7.041522296450472e-09,N301_v1_sigma4_R3/tiles/tile000148_t0-9_x0-31_y124-155_z108-117.score.json
local_ring,278,RING2,2,3548,9,18,0,31,124,155,108,117,1860,6.252413943631428e-10,1.6293526269662914e-07,0.003837360826718562,5.830036727670786e-09,N301_v1_sigma4_R3/tiles/tile003548_t9-18_x0-31_y124-155_z108-117.score.json
local_ring,279,RING2,2,6948,18,27,0,31,124,155,108,117,930,4.2188915084012663e-10,1.1170292525628999e-07,0.0037768854295637173,2.4284338957940245e-09,N301_v1_sigma4_R3/tiles/tile006948_t18-27_x0-31_y124-155_z108-117.score.json
local_ring,280,RING2,2,182,0,9,0,31,155,186,108,117,1043,7.380435311713571e-10,2.0148489982362896e-07,0.003663021555547875,3.654631557740934e-09,N301_v1_sigma4_R3/tiles/tile000182_t0-9_x0-31_y155-186_z108-117.score.json
local_ring,281,RING2,2,3582,9,18,0,31,155,186,108,117,933,5.679451851692054e-10,1.5672206672865802e-07,0.00362390055864004,2.8446287046066192e-09,N301_v1_sigma4_R3/tiles/tile003582_t9-18_x0-31_y155-186_z108-117.score.json
local_ring,282,RING2,2,6982,18,27,0,31,155,186,108,117,408,3.8315718605257153e-10,1.0747994061729143e-07,0.0035649181033407546,1.0463923471563787e-09,N301_v1_sigma4_R3/tiles/tile006982_t18-27_x0-31_y155-186_z108-117.score.json
local_ring,283,RING2,2,218,0,9,0,31,186,217,126,135,76,3.28293452901124e-10,1.0864928850036516e-07,0.0030215886126122274,2.2713084781828056e-10,N301_v1_sigma4_R3/tiles/tile000218_t0-9_x0-31_y186-217_z126-135.score.json
local_ring,284,RING2,2,6983,18,27,0,31,155,186,117,126,3688,6.09201228410339e-10,2.1329920814754292e-07,0.0028560876231145853,1.1290208527376413e-08,N301_v1_sigma4_R3/tiles/tile006983_t18-27_x0-31_y155-186_z117-126.score.json
local_ring,285,RING2,2,6916,18,27,0,31,93,124,126,135,714,4.0940989696272235e-10,1.4341549407336283e-07,0.0028547117562715547,1.9501577265540655e-09,N301_v1_sigma4_R3/tiles/tile006916_t18-27_x0-31_y93-124_z126-135.score.json
local_ring,286,RING2,2,3583,9,18,0,31,155,186,117,126,5068,8.929949154496627e-10,3.1325916242889097e-07,0.0028506585682146496,1.9294912560567007e-08,N301_v1_sigma4_R3/tiles/tile003583_t9-18_x0-31_y155-186_z117-126.score.json
local_ring,287,RING2,2,183,0,9,0,31,155,186,117,126,4218,1.152850489831314e-09,4.046368136165955e-07,0.0028490993677200895,1.9287931549884113e-08,N301_v1_sigma4_R3/tiles/tile000183_t0-9_x0-31_y155-186_z117-126.score.json
local_ring,288,RING2,2,3516,9,18,0,31,93,124,126,135,1226,5.962515421021961e-10,2.096768882500633e-07,0.002843668403696925,4.0516614133206925e-09,N301_v1_sigma4_R3/tiles/tile003516_t9-18_x0-31_y93-124_z126-135.score.json
local_ring,289,RING2,2,116,0,9,0,31,93,124,126,135,1165,7.661707754481312e-10,2.700380012269578e-07,0.002837270206292893,4.505989160930292e-09,N301_v1_sigma4_R3/tiles/tile000116_t0-9_x0-31_y93-124_z126-135.score.json
local_ring,290,RING2,2,6949,18,27,0,31,124,155,117,126,6001,6.09201228410339e-10,2.1801256247312463e-07,0.0027943400210501076,1.8974629038654898e-08,N301_v1_sigma4_R3/tiles/tile006949_t18-27_x0-31_y124-155_z117-126.score.json
local_ring,291,RING2,2,3549,9,18,0,31,124,155,117,126,7798,8.929949154496627e-10,3.2028798016518545e-07,0.002788099993602973,3.104876134690474e-08,N301_v1_sigma4_R3/tiles/tile003549_t9-18_x0-31_y124-155_z117-126.score.json
local_ring,292,RING2,2,149,0,9,0,31,124,155,117,126,6189,1.152850489831314e-09,4.138057992883141e-07,0.0027859698723750356,3.008471588361543e-08,N301_v1_sigma4_R3/tiles/tile000149_t0-9_x0-31_y124-155_z117-126.score.json
local_ring,293,RING2,2,3618,9,18,0,31,186,217,126,135,32,2.2309924353830737e-10,8.479392838571807e-08,0.0026310756888565648,8.327052106469078e-11,N301_v1_sigma4_R3/tiles/tile003618_t9-18_x0-31_y186-217_z126-135.score.json
local_ring,294,RING2,2,6915,18,27,0,31,93,124,117,126,47,2.10477682551917e-10,8.146620062061954e-08,0.002583619721411728,1.1226316652499796e-10,N301_v1_sigma4_R3/tiles/tile006915_t18-27_x0-31_y93-124_z117-126.score.json
local_ring,295,RING2,2,3515,9,18,0,31,93,124,117,126,176,3.036190965521027e-10,1.1851027280735872e-07,0.002561964371186984,4.989759263540902e-10,N301_v1_sigma4_R3/tiles/tile003515_t9-18_x0-31_y93-124_z117-126.score.json
local_ring,296,RING2,2,115,0,9,0,31,93,124,117,126,249,3.8754512843799513e-10,1.5212073546749247e-07,0.00254761540066845,8.054478492119347e-10,N301_v1_sigma4_R3/tiles/tile000115_t0-9_x0-31_y93-124_z117-126.score.json
local_ring,297,RING2,2,6917,18,27,0,31,93,124,135,144,1676,4.0982663713785783e-10,1.8697656773832242e-07,0.002191860948647954,5.014421369684605e-09,N301_v1_sigma4_R3/tiles/tile006917_t18-27_x0-31_y93-124_z135-144.score.json
local_ring,298,RING2,2,3517,9,18,0,31,93,124,135,144,2413,5.969594845834451e-10,2.741310293942645e-07,0.0021776428808607355,8.89188728887984e-09,N301_v1_sigma4_R3/tiles/tile003517_t9-18_x0-31_y93-124_z135-144.score.json
local_ring,299,RING2,2,118,0,9,0,31,93,124,144,153,2518,8.124021074778633e-10,3.737933610164898e-07,0.002173398974418982,1.1598415467450665e-08,N301_v1_sigma4_R3/tiles/tile000118_t0-9_x0-31_y93-124_z144-153.score.json
local_ring,300,RING2,2,117,0,9,0,31,93,124,135,144,2070,7.672172996570585e-10,3.5369848426410864e-07,0.0021691280392487433,9.082739490594236e-09,N301_v1_sigma4_R3/tiles/tile000117_t0-9_x0-31_y93-124_z135-144.score.json
local_ring,301,RING2,2,3518,9,18,0,31,93,124,144,153,3015,6.25241394363156e-10,2.895802792271437e-07,0.002159129744718297,1.159237025188205e-08,N301_v1_sigma4_R3/tiles/tile003518_t9-18_x0-31_y93-124_z144-153.score.json
local_ring,302,RING2,2,6918,18,27,0,31,93,124,144,153,2200,4.2188915084012663e-10,1.973839107540654e-07,0.002137403951661431,6.8019375076594834e-09,N301_v1_sigma4_R3/tiles/tile006918_t18-27_x0-31_y93-124_z144-153.score.json
local_ring,303,RING2,2,114,0,9,0,31,93,124,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000114_t0-9_x0-31_y93-124_z108-117.score.json
local_ring,304,RING2,2,216,0,9,0,31,186,217,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000216_t0-9_x0-31_y186-217_z108-117.score.json
local_ring,305,RING2,2,217,0,9,0,31,186,217,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000217_t0-9_x0-31_y186-217_z117-126.score.json
local_ring,306,RING2,2,250,0,9,0,31,217,248,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000250_t0-9_x0-31_y217-248_z108-117.score.json
local_ring,307,RING2,2,251,0,9,0,31,217,248,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000251_t0-9_x0-31_y217-248_z117-126.score.json
local_ring,308,RING2,2,252,0,9,0,31,217,248,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000252_t0-9_x0-31_y217-248_z126-135.score.json
local_ring,309,RING2,2,253,0,9,0,31,217,248,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000253_t0-9_x0-31_y217-248_z135-144.score.json
local_ring,310,RING2,2,254,0,9,0,31,217,248,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile000254_t0-9_x0-31_y217-248_z144-153.score.json
local_ring,311,RING2,2,1172,0,9,93,124,124,155,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001172_t0-9_x93-124_y124-155_z144-153.score.json
local_ring,312,RING2,2,1206,0,9,93,124,155,186,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001206_t0-9_x93-124_y155-186_z144-153.score.json
local_ring,313,RING2,2,1477,0,9,124,155,93,124,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001477_t0-9_x124-155_y93-124_z135-144.score.json
local_ring,314,RING2,2,1478,0,9,124,155,93,124,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001478_t0-9_x124-155_y93-124_z144-153.score.json
local_ring,315,RING2,2,1508,0,9,124,155,124,155,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001508_t0-9_x124-155_y124-155_z108-117.score.json
local_ring,316,RING2,2,1509,0,9,124,155,124,155,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001509_t0-9_x124-155_y124-155_z117-126.score.json
local_ring,317,RING2,2,1510,0,9,124,155,124,155,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001510_t0-9_x124-155_y124-155_z126-135.score.json
local_ring,318,RING2,2,1511,0,9,124,155,124,155,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001511_t0-9_x124-155_y124-155_z135-144.score.json
local_ring,319,RING2,2,1512,0,9,124,155,124,155,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001512_t0-9_x124-155_y124-155_z144-153.score.json
local_ring,320,RING2,2,1542,0,9,124,155,155,186,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001542_t0-9_x124-155_y155-186_z108-117.score.json
local_ring,321,RING2,2,1543,0,9,124,155,155,186,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001543_t0-9_x124-155_y155-186_z117-126.score.json
local_ring,322,RING2,2,1544,0,9,124,155,155,186,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001544_t0-9_x124-155_y155-186_z126-135.score.json
local_ring,323,RING2,2,1545,0,9,124,155,155,186,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001545_t0-9_x124-155_y155-186_z135-144.score.json
local_ring,324,RING2,2,1546,0,9,124,155,155,186,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001546_t0-9_x124-155_y155-186_z144-153.score.json
local_ring,325,RING2,2,3514,9,18,0,31,93,124,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003514_t9-18_x0-31_y93-124_z108-117.score.json
local_ring,326,RING2,2,3616,9,18,0,31,186,217,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003616_t9-18_x0-31_y186-217_z108-117.score.json
local_ring,327,RING2,2,3617,9,18,0,31,186,217,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003617_t9-18_x0-31_y186-217_z117-126.score.json
local_ring,328,RING2,2,3650,9,18,0,31,217,248,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003650_t9-18_x0-31_y217-248_z108-117.score.json
local_ring,329,RING2,2,3651,9,18,0,31,217,248,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003651_t9-18_x0-31_y217-248_z117-126.score.json
local_ring,330,RING2,2,3652,9,18,0,31,217,248,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003652_t9-18_x0-31_y217-248_z126-135.score.json
local_ring,331,RING2,2,3653,9,18,0,31,217,248,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003653_t9-18_x0-31_y217-248_z135-144.score.json
local_ring,332,RING2,2,3654,9,18,0,31,217,248,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile003654_t9-18_x0-31_y217-248_z144-153.score.json
local_ring,333,RING2,2,4572,9,18,93,124,124,155,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004572_t9-18_x93-124_y124-155_z144-153.score.json
local_ring,334,RING2,2,4606,9,18,93,124,155,186,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004606_t9-18_x93-124_y155-186_z144-153.score.json
local_ring,335,RING2,2,4876,9,18,124,155,93,124,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004876_t9-18_x124-155_y93-124_z126-135.score.json
local_ring,336,RING2,2,4877,9,18,124,155,93,124,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004877_t9-18_x124-155_y93-124_z135-144.score.json
local_ring,337,RING2,2,4878,9,18,124,155,93,124,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004878_t9-18_x124-155_y93-124_z144-153.score.json
local_ring,338,RING2,2,4908,9,18,124,155,124,155,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004908_t9-18_x124-155_y124-155_z108-117.score.json
local_ring,339,RING2,2,4909,9,18,124,155,124,155,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004909_t9-18_x124-155_y124-155_z117-126.score.json
local_ring,340,RING2,2,4910,9,18,124,155,124,155,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004910_t9-18_x124-155_y124-155_z126-135.score.json
local_ring,341,RING2,2,4911,9,18,124,155,124,155,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004911_t9-18_x124-155_y124-155_z135-144.score.json
local_ring,342,RING2,2,4912,9,18,124,155,124,155,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004912_t9-18_x124-155_y124-155_z144-153.score.json
local_ring,343,RING2,2,4942,9,18,124,155,155,186,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004942_t9-18_x124-155_y155-186_z108-117.score.json
local_ring,344,RING2,2,4943,9,18,124,155,155,186,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004943_t9-18_x124-155_y155-186_z117-126.score.json
local_ring,345,RING2,2,4944,9,18,124,155,155,186,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004944_t9-18_x124-155_y155-186_z126-135.score.json
local_ring,346,RING2,2,4945,9,18,124,155,155,186,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004945_t9-18_x124-155_y155-186_z135-144.score.json
local_ring,347,RING2,2,4946,9,18,124,155,155,186,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004946_t9-18_x124-155_y155-186_z144-153.score.json
local_ring,348,RING2,2,6914,18,27,0,31,93,124,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile006914_t18-27_x0-31_y93-124_z108-117.score.json
local_ring,349,RING2,2,7016,18,27,0,31,186,217,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007016_t18-27_x0-31_y186-217_z108-117.score.json
local_ring,350,RING2,2,7017,18,27,0,31,186,217,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007017_t18-27_x0-31_y186-217_z117-126.score.json
local_ring,351,RING2,2,7018,18,27,0,31,186,217,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007018_t18-27_x0-31_y186-217_z126-135.score.json
local_ring,352,RING2,2,7050,18,27,0,31,217,248,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007050_t18-27_x0-31_y217-248_z108-117.score.json
local_ring,353,RING2,2,7051,18,27,0,31,217,248,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007051_t18-27_x0-31_y217-248_z117-126.score.json
local_ring,354,RING2,2,7052,18,27,0,31,217,248,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007052_t18-27_x0-31_y217-248_z126-135.score.json
local_ring,355,RING2,2,7053,18,27,0,31,217,248,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007053_t18-27_x0-31_y217-248_z135-144.score.json
local_ring,356,RING2,2,7054,18,27,0,31,217,248,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007054_t18-27_x0-31_y217-248_z144-153.score.json
local_ring,357,RING2,2,7969,18,27,93,124,124,155,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007969_t18-27_x93-124_y124-155_z117-126.score.json
local_ring,358,RING2,2,7970,18,27,93,124,124,155,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007970_t18-27_x93-124_y124-155_z126-135.score.json
local_ring,359,RING2,2,7971,18,27,93,124,124,155,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007971_t18-27_x93-124_y124-155_z135-144.score.json
local_ring,360,RING2,2,7972,18,27,93,124,124,155,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile007972_t18-27_x93-124_y124-155_z144-153.score.json
local_ring,361,RING2,2,8004,18,27,93,124,155,186,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008004_t18-27_x93-124_y155-186_z126-135.score.json
local_ring,362,RING2,2,8005,18,27,93,124,155,186,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008005_t18-27_x93-124_y155-186_z135-144.score.json
local_ring,363,RING2,2,8006,18,27,93,124,155,186,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008006_t18-27_x93-124_y155-186_z144-153.score.json
local_ring,364,RING2,2,8277,18,27,124,155,93,124,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008277_t18-27_x124-155_y93-124_z135-144.score.json
local_ring,365,RING2,2,8278,18,27,124,155,93,124,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008278_t18-27_x124-155_y93-124_z144-153.score.json
local_ring,366,RING2,2,8308,18,27,124,155,124,155,108,117,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008308_t18-27_x124-155_y124-155_z108-117.score.json
local_ring,367,RING2,2,8309,18,27,124,155,124,155,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008309_t18-27_x124-155_y124-155_z117-126.score.json
local_ring,368,RING2,2,8310,18,27,124,155,124,155,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008310_t18-27_x124-155_y124-155_z126-135.score.json
local_ring,369,RING2,2,8311,18,27,124,155,124,155,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008311_t18-27_x124-155_y124-155_z135-144.score.json
local_ring,370,RING2,2,8312,18,27,124,155,124,155,144,153,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile008312_t18-27_x124-155_y124-155_z144-153.score.json
